estimating workout witch takes just one milisecond
end estimation
3	 1	 1
3	 2	 2
3	 3	 3
3	 4	 4
3	 6	 5
3	 7	 6
3	 8	 7
3	 33	 8
3	 34	 9
3	 35	 10
3	 36	 11
3	 37	 12
3	 39	 13
3	 40	 14
3	 68	 15
3	 69	 16
3	 71	 17
3	 72	 18
3	 73	 19
3	 74	 20
3	 75	 21
3	 100	 22
3	 102	 23
3	 103	 24
3	 104	 25
3	 105	 26
3	 106	 27
3	 107	 28
3	 132	 29
3	 134	 30
3	 135	 31
3	 136	 32
3	 137	 33
3	 138	 34
3	 139	 35
3	 164	 36
3	 166	 37
3	 167	 38
3	 168	 39
3	 169	 40
3	 170	 41
3	 171	 42
3	 196	 43
3	 198	 44
3	 199	 45
3	 200	 46
3	 201	 47
3	 202	 48
3	 203	 49
3	 224	 50
3	 226	 51
3	 227	 52
3	 228	 53
3	 229	 54
3	 230	 55
3	 231	 56
3	 256	 57
3	 258	 58
3	 259	 59
3	 260	 60
3	 261	 61
3	 262	 62
3	 263	 63
3	 301	 64
3	 302	 65
3	 303	 66
3	 304	 67
3	 305	 68
3	 306	 69
3	 307	 70
3	 321	 71
3	 322	 72
3	 323	 73
3	 325	 74
3	 326	 75
3	 327	 76
3	 352	 77
3	 355	 78
3	 356	 79
3	 357	 80
3	 358	 81
3	 359	 82
3	 384	 83
3	 386	 84
3	 387	 85
3	 388	 86
3	 389	 87
3	 390	 88
3	 391	 89
3	 416	 90
3	 418	 91
3	 419	 92
3	 420	 93
3	 444	 94
3	 446	 95
3	 447	 96
3	 448	 97
3	 449	 98
3	 450	 99
3	 451	 100
1	 17	 1
1	 18	 2
1	 19	 3
1	 20	 4
1	 21	 5
1	 23	 6
1	 24	 7
1	 49	 8
1	 50	 9
1	 52	 10
1	 53	 11
1	 55	 12
1	 56	 13
1	 57	 14
1	 58	 15
1	 59	 16
1	 93	 17
1	 94	 18
1	 95	 19
1	 96	 20
1	 97	 21
1	 98	 22
1	 99	 23
1	 119	 24
1	 120	 25
1	 121	 26
1	 122	 27
1	 123	 28
1	 149	 29
1	 150	 30
1	 151	 31
1	 152	 32
1	 153	 33
1	 154	 34
1	 156	 35
1	 181	 36
1	 182	 37
1	 183	 38
1	 184	 39
1	 185	 40
1	 186	 41
1	 188	 42
1	 213	 43
1	 214	 44
1	 215	 45
1	 216	 46
1	 217	 47
1	 219	 48
1	 241	 49
1	 242	 50
1	 243	 51
1	 245	 52
1	 246	 53
1	 247	 54
1	 269	 55
1	 270	 56
1	 271	 57
1	 273	 58
1	 274	 59
1	 275	 60
1	 276	 61
1	 293	 62
1	 294	 63
1	 296	 64
1	 297	 65
1	 298	 66
1	 299	 67
1	 320	 68
1	 329	 69
1	 330	 70
1	 331	 71
1	 333	 72
1	 334	 73
1	 335	 74
1	 353	 75
1	 369	 76
1	 370	 77
1	 371	 78
1	 372	 79
1	 373	 80
1	 375	 81
1	 376	 82
1	 401	 83
1	 402	 84
1	 403	 85
1	 404	 86
1	 405	 87
1	 407	 88
1	 408	 89
1	 429	 90
1	 430	 91
1	 431	 92
1	 432	 93
1	 434	 94
1	 435	 95
1	 436	 96
1	 456	 97
1	 457	 98
1	 458	 99
1	 460	 100
0	 25	 1
0	 26	 2
0	 27	 3
0	 29	 4
0	 30	 5
0	 31	 6
0	 32	 7
0	 61	 8
0	 62	 9
0	 63	 10
0	 64	 11
0	 65	 12
0	 84	 13
0	 86	 14
0	 87	 15
0	 88	 16
0	 89	 17
0	 90	 18
0	 92	 19
0	 117	 20
0	 118	 21
0	 125	 22
0	 126	 23
0	 127	 24
0	 128	 25
0	 129	 26
0	 130	 27
0	 132	 28
0	 157	 29
0	 158	 30
0	 159	 31
0	 160	 32
0	 161	 33
0	 162	 34
0	 164	 35
0	 189	 36
