estimating workout witch takes just one milisecond
end estimation
0	 1	 0
0	 2	 0
0	 3	 0
0	 4	 0
0	 5	 0
0	 7	 0
0	 8	 0
0	 9	 0
0	 10	 0
0	 11	 1
0	 12	 1
0	 13	 1
0	 15	 1
0	 16	 1
0	 17	 1
0	 18	 1
0	 19	 1
0	 20	 1
0	 21	 1
0	 22	 2
0	 23	 2
0	 25	 2
0	 26	 2
0	 27	 2
0	 28	 2
0	 29	 2
0	 31	 2
0	 32	 2
0	 33	 2
0	 34	 3
0	 35	 3
0	 36	 3
0	 37	 3
0	 39	 3
0	 40	 3
0	 41	 3
0	 42	 3
0	 43	 3
0	 44	 3
0	 46	 4
0	 47	 4
0	 48	 4
0	 49	 4
0	 50	 4
0	 51	 4
0	 52	 4
0	 53	 4
0	 55	 4
0	 56	 4
0	 57	 5
0	 58	 5
0	 59	 5
0	 60	 5
0	 62	 5
0	 63	 5
0	 64	 5
0	 65	 5
0	 66	 5
0	 67	 5
0	 69	 6
0	 70	 6
0	 71	 6
0	 72	 6
0	 73	 6
0	 74	 6
0	 75	 6
0	 76	 6
0	 78	 6
0	 79	 6
0	 80	 7
0	 81	 7
0	 82	 7
0	 83	 7
0	 85	 7
0	 86	 7
0	 87	 7
0	 88	 7
0	 89	 7
0	 90	 7
0	 91	 8
0	 92	 8
0	 94	 8
0	 95	 8
0	 96	 8
0	 97	 8
0	 98	 8
0	 100	 8
0	 101	 8
0	 102	 8
0	 103	 9
0	 104	 9
0	 105	 9
0	 107	 9
0	 108	 9
0	 109	 9
0	 110	 9
0	 111	 9
0	 112	 9
0	 113	 9
0	 115	 10
0	 116	 10
0	 117	 10
0	 118	 10
0	 119	 10
0	 120	 10
0	 121	 10
0	 122	 10
0	 124	 10
0	 125	 10
0	 126	 11
0	 127	 11
0	 128	 11
0	 129	 11
0	 131	 11
0	 132	 11
0	 133	 11
0	 134	 11
0	 135	 11
0	 136	 11
0	 138	 12
0	 139	 12
0	 140	 12
0	 141	 12
0	 142	 12
0	 143	 12
0	 144	 12
0	 145	 12
0	 147	 12
0	 148	 12
0	 149	 13
0	 150	 13
0	 151	 13
0	 152	 13
0	 153	 13
0	 154	 13
0	 156	 13
0	 157	 13
0	 158	 13
0	 159	 13
0	 161	 14
0	 162	 14
0	 163	 14
0	 164	 14
0	 165	 14
0	 166	 14
0	 168	 14
0	 169	 14
0	 170	 14
0	 171	 14
0	 172	 15
0	 173	 15
0	 174	 15
0	 175	 15
0	 177	 15
0	 178	 15
0	 179	 15
0	 180	 15
0	 181	 15
0	 182	 15
0	 183	 16
0	 185	 16
0	 186	 16
0	 187	 16
0	 188	 16
0	 189	 16
0	 190	 16
0	 191	 16
0	 192	 16
0	 194	 16
0	 195	 17
0	 196	 17
0	 197	 17
0	 198	 17
0	 200	 17
0	 201	 17
0	 202	 17
0	 203	 17
0	 205	 17
0	 206	 17
0	 207	 18
0	 208	 18
0	 209	 18
0	 210	 18
0	 211	 18
0	 213	 18
0	 214	 18
0	 215	 18
0	 216	 18
0	 217	 18
0	 218	 19
0	 220	 19
0	 221	 19
0	 222	 19
0	 223	 19
0	 224	 19
0	 225	 19
0	 227	 19
0	 228	 19
0	 229	 19
0	 230	 20
0	 231	 20
0	 232	 20
0	 234	 20
0	 235	 20
0	 236	 20
0	 237	 20
0	 238	 20
0	 239	 20
0	 241	 20
0	 242	 21
0	 243	 21
0	 244	 21
0	 245	 21
0	 246	 21
0	 247	 21
0	 249	 21
0	 250	 21
0	 251	 21
0	 252	 21
0	 253	 22
0	 254	 22
