estimating workout witch takes just one milisecond
end estimation
1	 17	 0
1	 18	 0
1	 19	 0
1	 20	 0
1	 22	 0
1	 23	 0
1	 24	 0
1	 25	 0
1	 26	 0
1	 35	 1
1	 36	 1
1	 37	 1
1	 38	 1
1	 40	 1
1	 41	 1
1	 42	 1
1	 43	 1
1	 45	 1
1	 46	 1
1	 47	 2
1	 72	 2
1	 75	 2
1	 77	 2
1	 78	 2
1	 79	 2
1	 80	 2
1	 82	 2
1	 95	 2
1	 96	 2
1	 97	 3
1	 99	 3
1	 100	 3
1	 101	 3
1	 102	 3
1	 103	 3
1	 104	 3
1	 105	 3
1	 107	 3
1	 116	 3
1	 117	 4
1	 118	 4
1	 132	 4
1	 133	 4
1	 134	 4
1	 135	 4
1	 136	 4
1	 138	 4
1	 139	 4
1	 140	 4
1	 141	 5
1	 152	 5
1	 153	 5
1	 154	 5
1	 155	 5
1	 156	 5
1	 158	 5
1	 159	 5
1	 160	 5
1	 161	 5
1	 162	 6
1	 175	 6
1	 176	 6
1	 178	 6
1	 179	 6
1	 180	 6
1	 181	 6
1	 183	 6
1	 184	 6
1	 185	 6
1	 186	 7
1	 187	 7
1	 188	 7
1	 189	 7
1	 191	 7
1	 192	 7
1	 193	 7
1	 194	 7
1	 207	 7
1	 208	 7
1	 210	 8
1	 211	 8
1	 212	 8
1	 213	 8
1	 214	 8
1	 216	 8
1	 217	 8
1	 227	 8
1	 228	 8
1	 229	 8
1	 231	 9
1	 232	 9
1	 233	 9
1	 234	 9
1	 235	 9
1	 236	 9
1	 238	 9
1	 239	 9
1	 252	 9
1	 253	 9
1	 254	 10
1	 256	 10
1	 257	 10
1	 258	 10
1	 259	 10
1	 260	 10
1	 261	 10
1	 262	 10
1	 272	 10
1	 273	 10
1	 274	 11
1	 275	 11
1	 276	 11
1	 278	 11
1	 279	 11
1	 296	 11
1	 297	 11
1	 298	 11
1	 299	 11
1	 301	 11
1	 302	 12
1	 303	 12
1	 304	 12
1	 305	 12
1	 306	 12
1	 313	 12
1	 314	 12
1	 315	 12
1	 317	 12
1	 318	 12
1	 331	 13
1	 332	 13
1	 333	 13
1	 335	 13
1	 336	 13
1	 337	 13
1	 338	 13
1	 339	 13
1	 341	 13
1	 342	 13
1	 343	 14
1	 350	 14
1	 359	 14
1	 360	 14
1	 361	 14
1	 363	 14
1	 364	 14
1	 365	 14
1	 366	 14
1	 375	 14
1	 376	 15
1	 377	 15
1	 379	 15
1	 380	 15
1	 381	 15
1	 382	 15
1	 400	 15
1	 401	 15
1	 402	 15
1	 403	 15
1	 404	 16
1	 416	 16
1	 417	 16
1	 418	 16
1	 419	 16
1	 420	 16
1	 421	 16
1	 423	 16
1	 424	 16
1	 425	 16
1	 426	 17
1	 439	 17
1	 440	 17
1	 442	 17
1	 443	 17
1	 444	 17
1	 445	 17
1	 447	 17
1	 448	 17
1	 449	 17
1	 450	 18
1	 461	 18
1	 463	 18
1	 464	 18
1	 465	 18
1	 466	 18
1	 467	 18
1	 468	 18
1	 470	 18
1	 471	 18
1	 484	 19
1	 485	 19
1	 486	 19
1	 488	 19
1	 489	 19
1	 490	 19
1	 491	 19
1	 492	 19
1	 493	 19
1	 495	 19
1	 516	 20
1	 517	 20
1	 518	 20
1	 519	 20
1	 521	 20
1	 522	 20
1	 523	 20
1	 524	 20
1	 525	 20
1	 526	 20
1	 527	 21
1	 529	 21
1	 530	 21
1	 531	 21
1	 532	 21
1	 533	 21
1	 534	 21
1	 535	 21
1	 537	 21
1	 538	 21
1	 539	 22
1	 540	 22
1	 541	 22
1	 543	 22
1	 544	 22
1	 545	 22
1	 546	 22
1	 547	 22
1	 549	 22
1	 550	 22
1	 551	 23
1	 560	 23
1	 561	 23
1	 562	 23
1	 564	 23
1	 565	 23
1	 566	 23
1	 567	 23
1	 592	 23
1	 593	 23
1	 595	 24
1	 596	 24
1	 597	 24
1	 598	 24
1	 615	 24
1	 616	 24
1	 618	 24
1	 619	 24
1	 620	 24
1	 621	 24
1	 622	 25
1	 623	 25
1	 625	 25
1	 626	 25
1	 627	 25
1	 640	 25
1	 641	 25
1	 643	 25
1	 644	 25
1	 645	 25
1	 646	 26
1	 648	 26
1	 649	 26
1	 650	 26
1	 663	 26
1	 665	 26
1	 666	 26
1	 667	 26
1	 668	 26
1	 669	 26
1	 671	 27
1	 687	 27
1	 688	 27
1	 689	 27
1	 690	 27
1	 691	 27
1	 692	 27
1	 694	 27
1	 695	 27
1	 696	 27
1	 697	 28
1	 698	 28
1	 711	 28
1	 713	 28
1	 714	 28
1	 715	 28
1	 716	 28
1	 718	 28
1	 719	 28
1	 732	 28
1	 733	 29
1	 734	 29
1	 735	 29
1	 736	 29
1	 738	 29
1	 739	 29
1	 752	 29
1	 753	 29
1	 754	 29
1	 755	 29
1	 757	 30
1	 758	 30
1	 759	 30
1	 772	 30
1	 773	 30
1	 774	 30
1	 776	 30
1	 777	 30
1	 778	 30
1	 779	 30
1	 781	 31
1	 782	 31
1	 783	 31
1	 796	 31
1	 797	 31
1	 798	 31
1	 800	 31
1	 801	 31
1	 802	 31
1	 803	 31
1	 804	 32
1	 806	 32
1	 807	 32
1	 808	 32
1	 809	 32
1	 810	 32
1	 828	 32
1	 829	 32
1	 830	 32
1	 831	 32
1	 832	 33
1	 833	 33
1	 834	 33
1	 848	 33
1	 849	 33
1	 850	 33
1	 851	 33
1	 852	 33
1	 853	 33
1	 855	 33
1	 856	 34
1	 857	 34
1	 858	 34
1	 859	 34
1	 860	 34
1	 862	 34
1	 863	 34
1	 864	 34
1	 865	 34
1	 866	 34
1	 868	 35
1	 869	 35
1	 870	 35
1	 871	 35
1	 872	 35
1	 873	 35
1	 875	 35
1	 876	 35
1	 877	 35
1	 878	 35
1	 885	 36
1	 886	 36
1	 887	 36
1	 889	 36
1	 890	 36
1	 891	 36
1	 892	 36
1	 893	 36
1	 894	 36
1	 908	 36
1	 909	 37
1	 910	 37
1	 918	 37
1	 919	 37
1	 920	 37
1	 922	 37
1	 923	 37
1	 924	 37
