estimating workout witch takes just one milisecond
end estimation
1	 1	 1
1	 2	 2
1	 3	 3
1	 4	 4
1	 5	 5
1	 7	 6
1	 8	 7
1	 9	 8
1	 10	 9
1	 23	 10
1	 24	 11
1	 25	 12
1	 27	 13
1	 28	 14
1	 43	 15
1	 44	 16
1	 45	 17
1	 46	 18
1	 47	 19
1	 48	 20
1	 49	 21
1	 51	 22
1	 52	 23
1	 53	 24
1	 54	 25
1	 66	 26
1	 67	 27
1	 68	 28
1	 69	 29
1	 70	 30
1	 71	 31
1	 73	 32
1	 74	 33
1	 75	 34
1	 76	 35
1	 77	 36
1	 91	 37
1	 92	 38
1	 93	 39
1	 94	 40
1	 95	 41
1	 96	 42
1	 97	 43
1	 99	 44
1	 100	 45
1	 101	 46
1	 102	 47
1	 115	 48
1	 117	 49
1	 118	 50
1	 119	 51
1	 120	 52
1	 121	 53
1	 122	 54
1	 124	 55
1	 125	 56
1	 126	 57
1	 131	 58
1	 132	 59
1	 133	 60
1	 134	 61
1	 136	 62
1	 137	 63
1	 138	 64
1	 139	 65
1	 140	 66
1	 141	 67
1	 159	 68
1	 160	 69
1	 161	 70
1	 162	 71
1	 163	 72
1	 164	 73
1	 165	 74
1	 179	 75
1	 180	 76
1	 181	 77
1	 182	 78
1	 183	 79
1	 184	 80
1	 186	 81
1	 187	 82
1	 188	 83
1	 189	 84
1	 190	 85
1	 203	 86
1	 204	 87
1	 206	 88
1	 207	 89
1	 208	 90
1	 209	 91
1	 210	 92
1	 211	 93
1	 212	 94
1	 214	 95
1	 227	 96
1	 228	 97
1	 229	 98
1	 230	 99
1	 232	 100
0	 11	 1
0	 13	 2
0	 14	 3
0	 15	 4
0	 16	 5
0	 17	 6
0	 18	 7
0	 20	 8
0	 21	 9
0	 22	 10
0	 29	 11
0	 31	 12
0	 32	 13
0	 33	 14
0	 34	 15
0	 35	 16
0	 37	 17
0	 38	 18
0	 39	 19
0	 40	 20
0	 41	 21
0	 54	 22
0	 56	 23
0	 57	 24
0	 58	 25
0	 59	 26
0	 60	 27
0	 61	 28
0	 62	 29
0	 64	 30
0	 78	 31
0	 79	 32
0	 81	 33
0	 82	 34
0	 83	 35
0	 84	 36
0	 85	 37
0	 86	 38
0	 87	 39
0	 89	 40
0	 90	 41
0	 103	 42
0	 104	 43
0	 105	 44
0	 106	 45
0	 108	 46
0	 109	 47
0	 110	 48
0	 111	 49
0	 112	 50
0	 113	 51
0	 127	 52
0	 128	 53
0	 129	 54
0	 143	 55
0	 144	 56
0	 145	 57
0	 146	 58
0	 147	 59
0	 149	 60
0	 150	 61
0	 151	 62
0	 152	 63
0	 153	 64
0	 155	 65
0	 156	 66
0	 157	 67
0	 158	 68
0	 167	 69
0	 168	 70
0	 170	 71
0	 171	 72
0	 172	 73
0	 173	 74
0	 174	 75
0	 175	 76
0	 177	 77
0	 178	 78
0	 191	 79
0	 192	 80
0	 193	 81
0	 194	 82
0	 195	 83
0	 197	 84
0	 198	 85
0	 199	 86
0	 200	 87
0	 201	 88
0	 214	 89
0	 216	 90
0	 217	 91
0	 218	 92
0	 219	 93
0	 220	 94
0	 221	 95
0	 222	 96
0	 224	 97
0	 225	 98
0	 226	 99
0	 233	 100
