estimating workout witch takes just one milisecond
end estimation
0	 1	 1
0	 2	 2
0	 3	 3
0	 4	 4
0	 5	 5
0	 7	 6
0	 8	 7
0	 9	 8
0	 10	 9
0	 11	 10
0	 12	 11
0	 14	 12
0	 15	 13
0	 16	 14
0	 17	 15
0	 18	 16
0	 19	 17
0	 21	 18
0	 22	 19
0	 23	 20
0	 24	 21
0	 25	 22
0	 27	 23
0	 28	 24
0	 29	 25
0	 30	 26
0	 31	 27
0	 33	 28
0	 34	 29
0	 35	 30
0	 36	 31
0	 37	 32
0	 39	 33
0	 40	 34
0	 41	 35
0	 42	 36
0	 43	 37
0	 44	 38
0	 45	 39
0	 47	 40
0	 48	 41
0	 49	 42
0	 50	 43
0	 51	 44
0	 53	 45
0	 54	 46
0	 55	 47
0	 56	 48
0	 57	 49
0	 58	 50
0	 60	 51
0	 61	 52
0	 62	 53
0	 63	 54
0	 64	 55
0	 66	 56
0	 67	 57
0	 68	 58
0	 69	 59
0	 70	 60
0	 72	 61
0	 73	 62
0	 74	 63
0	 75	 64
0	 76	 65
0	 77	 66
0	 79	 67
0	 80	 68
0	 81	 69
0	 82	 70
0	 83	 71
0	 85	 72
0	 86	 73
0	 87	 74
0	 88	 75
0	 89	 76
0	 90	 77
0	 92	 78
0	 93	 79
0	 94	 80
0	 95	 81
0	 96	 82
0	 97	 83
0	 99	 84
0	 100	 85
0	 101	 86
0	 102	 87
0	 104	 88
0	 105	 89
0	 106	 90
0	 107	 91
0	 108	 92
0	 110	 93
0	 111	 94
0	 112	 95
0	 113	 96
0	 114	 97
0	 116	 98
0	 117	 99
0	 118	 100
estimating workout witch takes just one milisecond
end estimation
